app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
491010,IN-VERT: Definitive Edition,Game,TERNOX,TERNOX,2 March 2018 – 17:50:18 UTC,"76.36% of the 55 user reviews are positive.

SteamDB Rating","This is a short hardcore enthralling puzzle-platform game about a lonely robot, which tries to find his master. To go all the way you'll have to look for the master in two dimensions at the same time. Parallel world module will help to overcome any obstacles!","Action, Adventure, Indie, Casual, Platformer, Puzzle, Third Person, Great Soundtrack, Arcade, Side Scroller, 2D, Pixel Graphics, Retro, Difficult, Minimalist, Atmospheric, Singleplayer, 2D Platformer, Puzzle-Platformer, Level Editor"
575910,Trump Simulator 2017,Game,Brimo Studio,Brimo Studio,11 February 2017 – 08:32:43 UTC,"","","Indie, Indie"
542650,OnTheFrontLine,Game,Alekseev,Alekseev,20 October 2016 – 05:49:00 UTC,"58.33% of the 36 user reviews are positive.

SteamDB Rating","""""On the front line"""" - tank simulator. Action takes place during World War II. Battles are unilaterally - for the Red Army. Action in the game takes place on two large locations. Sequential execution of combat missions.","Indie, Simulation, Driving, War, Shooter, Combat, World War II, Military, Realistic, Singleplayer, 3D, Wargame, Spectacle fighter, Tanks"
467390,Approaching Blocks,Game,Dymchick1,Dymchick1,4 June 2016 – 06:04:33 UTC,"65.06% of the 269 user reviews are positive.

SteamDB Rating","Play and study foreign words! Try dodge from blocks. When you loss, showing words in a foreign language. To complete each level hold 100 seconds. First two levels are quite simple, but starting from the third, it will be hard.","Indie, Casual, Singleplayer"
384150,TeraBlaster,Game,Black Shell Games,"",10 July 2015 – 14:11:00 UTC,"69.96% of the 1,062 user reviews are positive.

SteamDB Rating","TeraBlaster is a top-down arcade shooter micro-game which draws heavy inspiration from Geometry Wars. Duke it out with hordes of enemies on randomly generated levels, trigger massive explosions, and die a truly glorious death.","Action, Indie, Casual, Retro, Shoot 'Em Up"
313830,See No Evil,Game,Gabriel Priske,Noetic,26 August 2014 – 04:58:19 UTC,"67.93% of the 343 user reviews are positive.

SteamDB Rating","See No Evil is a dark, isometric puzzle game about sound manipulation. A harsh fantasy where the willingly blind are hostile to the nonconformist. Sometimes, the world seems darker with your eyes open.","Strategy, Adventure, Indie, Puzzle, Horror, Fantasy, Great Soundtrack, 2D, Anime, Atmospheric, Singleplayer, Dark, Isometric"
528210,Tracks of Triumph: Summertime,Game,Silicon Echo,Silicon Echo,19 September 2016 – 08:07:06 UTC,"","","Action, Indie, Casual, Great Soundtrack, Difficult, Minimalist, Singleplayer, Shoot 'Em Up, Colorful, Top-Down Shooter, Bullet Hell, Family Friendly, Arena Shooter, Action, Indie, Casual, Great Soundtrack, Difficult, Minimalist, Singleplayer, Shoot 'Em Up, Colorful, Top-Down Shooter, Bullet Hell, Family Friendly, Arena Shooter"
804320,"Papers, Please - The Short Film",Video,KINODOM PRODUCTIONS,"",24 February 2018 – 15:55:00 UTC,"98.98% of the 9,928 user reviews are positive.

SteamDB Rating","An official adaptation of the award winning game """"Papers, Please"""" by Lucas Pope. 1982 - East Grestin, Arstotzka. The 6-year war with neighboring Kolechia is over. There is a fragile peace. A border checkpoint now separates east and west Grestin.","Free to Play, Story Rich, Great Soundtrack, Atmospheric, Short, Movie"
692530,Community Garden,Game,Somnium Space Ltd.,Somnium Space Ltd.,10 October 2017 – 09:47:12 UTC,"22.22% of the 9 user reviews are positive.

SteamDB Rating",A VR city powered Improbable's SpatialOS.,"Massively Multiplayer, Indie, Early Access, Simulation, VR"
461280,Missileman Origins,Game,Ryan Silberman,Opium Pulses Entertainment,22 February 2017 – 15:47:57 UTC,"85.71% of the 14 user reviews are positive.

SteamDB Rating","Missileman Origins is a retro-esque action-platformer set in a world where robots and humans co-exist as civilians. Missileman himself is a humble bot that wishes he could, one day, become a hero. He knows he has the potential to be one, but it's never fully realized just how capable he would be.","Action, Indie"
633370,Who's your Santa!?,Game,5Wolf,"",18 December 2017 – 16:14:53 UTC,"","","Satire, Puzzle, Point & Click, Comedy, Fast-Paced, Great Soundtrack, Side Scroller, 2D, Historical, Action-Adventure, Funny, Atmospheric, Singleplayer, Short, Violent, Mature, Dark Humor, Illuminati, Memes, Sexual Content, Satire, Puzzle, Point & Click, Comedy, Fast-Paced, Great Soundtrack, Side Scroller, 2D, Historical, Action-Adventure, Funny, Atmospheric, Singleplayer, Short, Violent, Mature, Dark Humor, Illuminati, Memes, Sexual Content"
586170,Mad Dojo,Game,phime studio LLC,phime studio LLC,15 June 2018 – 13:05:50 UTC,"","Are you mad enough to prove your ninja skills in Mad Dojo? You’ll get a lot of headache and break a gamepad until you master insanely difficult obstacles, impress Sensei and earn his daughter’s sympathies! But we warn you - we don’t take wimpy players! Just do it!","Action, Indie, Early Access, Sports, Platformer, Ninja, Pixel Graphics, Retro, Difficult, Singleplayer"
404630,One Hundred Ways,Game,Sunlight Games,Sunlight Games,23 October 2015 – 12:37:17 UTC,"56.36% of the 55 user reviews are positive.

SteamDB Rating",100 (115!) tricky levels to solve “One Hundred Ways” to achieve it! The goal - make the ball reach its goal. Sounds simple - but it's not!,"Strategy, Indie, Casual, Puzzle"
593290,Moccasin,Game,YarGri,"",21 February 2017 – 11:12:25 UTC,"","","Action, Action"
527460,Lepofrenia,Game,SEA - EYE GS,Dagestan Technology,9 June 2017 – 14:07:06 UTC,"","","Indie, Pixel Graphics, Indie, Pixel Graphics"
313140,Blackbay Asylum,Game,TAD Productions AB,KPL,1 August 2014 – 18:02:27 UTC,"52.49% of the 522 user reviews are positive.

SteamDB Rating","In Blackbay Asylum, you take on the role of a confused psychopath who finds himself able to leave his cell one day. Explore the hospital grounds, solve mind shattering puzzles, survive relentless horrors and follow the story of Doug Dunheiw as he tries to find some clarity in what goes on at Blackbay Asylum.","Adventure, Indie, Puzzle, Horror, Comedy, Gore, Lovecraftian"
457440,Watch This!,Game,GK,GK,23 September 2016 – 17:37:58 UTC,"","","Action, Adventure, Indie, Horror, Singleplayer, Action, Adventure, Indie, Horror, Singleplayer"
493710,Laraan,Game,Flynn's Arcade,Flynn's Arcade,11 January 2017 – 19:05:17 UTC,"49.19% of the 246 user reviews are positive.

SteamDB Rating",Laraan is a Science-Fiction game about exploration in a desolate world. Created with a minimalist low poly style. Accompanied by a splendid movie soundtrack.,"Action, Adventure, Indie, Exploration"
457490,"Forgotten, Not Lost - A Kinetic Novel",Game,Afterthought Studios,Afterthought Studios,2 April 2016 – 03:23:24 UTC,"88.73% of the 204 user reviews are positive.

SteamDB Rating","An old farmer lives with his wife - However, he hasn't quite been himself lately. His mind wanders off, he forgets his daily routine and he often brings up things from the past. Forgotten, Not Lost comes from the creators of A More Beautiful World and is a kinetic novel that tackles the theme of dementia and is a visual novel that hopes...","RPG, Indie, Casual, Simulation, Story Rich, Visual Novel, Anime, Singleplayer"
567150,Mosaics Galore,Game,Creobit,8Floor,27 July 2018 – 08:28:41 UTC,"83.61% of the 61 user reviews are positive.

SteamDB Rating",Save the magical pets from imprisonment! Travel through the most enchanting scenes of a fantasy kingdom.,"Casual, Puzzle"
565200,Gem Monster,Game,keggame,keggame,18 December 2016 – 05:00:10 UTC,"76.92% of the 26 user reviews are positive.

SteamDB Rating",Gem Monster is a virtual reality game. In the game you fight different kinds of monsters in which are composed of gems and different colors. The only way to defeat them is to match and remove all the gems on their body.,"Adventure, Indie, Casual, VR"
555430,On The Path,Game,Pentagrammical Justice,Riviysky,8 February 2017 – 18:21:04 UTC,"","","Adventure, RPGMaker, Adventure, RPGMaker"
497400,1 Moment Of Time: Silentville,Game,2 Monkeys,Jetdogs Studios,22 July 2016 – 20:28:14 UTC,"76.12% of the 536 user reviews are positive.

SteamDB Rating","This is the story of Silentville - a town with no future, no past and no present. A town lost to forever - unless someone can solve the mystery and release Silentville from its cursed non-existence. But should that someone fail, they will be trapped in Silentville... forever!","Adventure, Indie, Casual, Puzzle, Point & Click, Hidden Object, Mystery, Investigation"
404700,Curvatron,Game,Brave Bunny,Brave Bunny,29 January 2016 – 18:34:55 UTC,"84.77% of the 151 user reviews are positive.

SteamDB Rating",Curvatron is a minimalist twist on the classic snake games you played on your Nokia 3310 when you didn’t have your Gameboy around. Bring back the memories of the mindless addiction with this new way to play!,"Free to Play, Indie, Casual, Arcade, Difficult"
487420,Space Radiance,Game,2DHD,2DHD,8 June 2016 – 20:04:19 UTC,"75.86% of the 29 user reviews are positive.

SteamDB Rating",Space Radiance it's arcade game with rpg system. Protect green glow against physical objects using a variety of improvements.,"Indie, Casual"
224320,Uncharted Waters Online,Game,TECMO KOEI GAMES,CJ Games Global,22 March 2013 – 17:54:00 UTC,"","",""
592730,Aerial Destruction,Game,Devdan Games,Devdan Games,18 May 2017 – 17:30:00 UTC,"70.97% of the 93 user reviews are positive.

SteamDB Rating",Take off your helicopter and unleash destruction on the armed groups of bio-engineered mutants through various missions and environments !,"Strategy, Action, Indie, Casual, Simulation"
527550,Platro,Game,Hipix Studio,Dagestan Technology,5 October 2016 – 16:18:38 UTC,"","","Indie, Platformer, Indie, Platformer"
454040,Jackal,Game,Peace,"",21 April 2016 – 17:26:20 UTC,"","","Adventure, Adventure"
449440,The Big Elk,Game,Anatoliy Loginovskikh,"",24 May 2016 – 12:56:50 UTC,"","","Strategy, Action, Tower Defense, Shooter, Top-Down, Illuminati, Strategy, Action, Tower Defense, Shooter, Top-Down, Illuminati"
96800,Nexuiz,Game,IllFonic,IllFonic,10 May 2012 – 17:00:00 UTC,"58.92% of the 297 user reviews are positive.

SteamDB Rating","""""STUPID mode"""", the new DLC, along with the """"Duel Mode DLC"""" are now both free and have been added to Nexuiz!","Action, FPS, First-Person, Multiplayer, Arena Shooter"
55130,HOMEFRONT Demo,Game,Kaos Studios,THQ,23 June 2011 – 19:31:00 UTC,"","",""
18110,Shattered Horizon,Game,Futuremark,Futuremark,4 November 2009 – 17:58:00 UTC,"85.06% of the 435 user reviews are positive.

SteamDB Rating",Experience zero gravity space combat in this innovative FPS. Now includes the Last Stand pack: play all game modes in single player with bots.,"Action, Indie, FPS, Space, Shooter, Multiplayer, Sci-fi, 6DOF"
618340,The Safeguard Garrison 2,Game,Silicon Echo,Silicon Echo,11 April 2017 – 20:52:15 UTC,"","","Indie, Tower Defense, Great Soundtrack, Difficult, Minimalist, Atmospheric, Singleplayer, Stylized, Colorful, Replay Value, Family Friendly, Indie, Tower Defense, Great Soundtrack, Difficult, Minimalist, Atmospheric, Singleplayer, Stylized, Colorful, Replay Value, Family Friendly"
233070,TrackMania² Stadium Demo,Demo,Nadeo,Ubisoft,7 November 2013 – 12:35:00 UTC,"","",""
286300,Algo Bot,Game,Fishing Cactus,Plug In Digital,14 February 2018 – 15:48:19 UTC,"86.81% of the 91 user reviews are positive.

SteamDB Rating","Algo Bot is puzzle game that takes place deep inside the Europa, a pan-galactic colonisation ship, where a recycling mission goes horribly wrong. Use your algorithm special skills to command Algo Bot, a service droid, and help PAL, a cantankerous line manager, to contain the crisis.","Indie, Puzzle, Space, Sci-fi, Singleplayer, 3D, Programming, Robots, Dark Humor, Logic"
313990,SteamDB Unknown App 313990,Unknown,"","","","","",""
49900,Plain Sight,Game,Beatnik Games,Beatnik Games,5 April 2010 – 18:00:00 UTC,"68.36% of the 275 user reviews are positive.

SteamDB Rating","Plain Sight is a multiplayer arcade game about suicidal ninja robots. Fly through space, leap over planetoids and destroy opponents with your trusty katana. Killing fellow robots lets you steal their tasty, tasty energy. Packed with spinach-like goodness; energy makes you bigger, stronger, faster and generally more awesome.","Action, Indie, Ninja, Multiplayer, Robots"
528090,Lost In Woods 2,Game,Eugene Makashov,Dagestan Technology,27 September 2016 – 03:31:15 UTC,"","","Strategy, Action, Adventure, Indie, Simulation, Survival, Pixel Graphics, Strategy, Action, Adventure, Indie, Simulation, Survival, Pixel Graphics"
458520,Wrath of Anna,Game,Lorenzo Ent.,Lorenzo Ent.,3 April 2018 – 01:30:56 UTC,"35.65% of the 230 user reviews are positive.

SteamDB Rating",You've been stranded on Empress Anna's remote planet of Drumgore during the Cross-Planetary War of 2021. How long can you survive?,"Action, Adventure, Indie, Early Access, Survival, FPS, Open World, Crafting, Steampunk, Sandbox, Multiplayer, Gore, Violent, Mechs, Base Building"
358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,Game,ColloseusX,Phat Phrog Studios,15 January 2016 – 23:24:18 UTC,"54.63% of the 227 user reviews are positive.

SteamDB Rating","No Turning Back is an indie pixel art randomly generated action rogue-like developed by a new indie developer with tons of player classes, spells, weapons, armour and unlocks!","Action, Adventure, RPG, Indie, Early Access, Rogue-like, Rogue-lite, Pixel Graphics"
492760,Aftercharge,Game,Chainsawesome Games,Chainsawesome Games,10 January 2019 – 16:28:00 UTC,"75.11% of the 221 user reviews are positive.

SteamDB Rating",AFTERCHARGE is a 3 vs 3 competitive game pitting invisible robots against an invincible security squad in high-octane tactical skirmishes. The robots must sneak around to destroy all the energy extractors on the site while the guards are tasked to spot the attackers and stop them.,"Action, FPS, Multiplayer, Competitive, Team-Based"
