streamer,twitch_profile,partner,language
pipoquinhaxd,https://www.twitch.tv/pipoquinhaxd,no,Portuguese
kriszeetee,https://www.twitch.tv/kriszeetee,yes,English
norkfl14,https://www.twitch.tv/norkfl14,no,Korean
dyhs5y,https://www.twitch.tv/dyhs5y,no,English
kyojin_ver01,https://www.twitch.tv/kyojin_ver01,yes,English
microp1,https://www.twitch.tv/microp1,no,English
melaogustavo,https://www.twitch.tv/melaogustavo,no,Portuguese
thegardyan,https://www.twitch.tv/thegardyan,no,English
slasheral,https://www.twitch.tv/slasheral,yes,English
damienh26,https://www.twitch.tv/damienh26,yes,French
purpled,https://www.twitch.tv/purpled,yes,English
lmyourfather,https://www.twitch.tv/lmyourfather,yes,Korean
engineerbunny,https://www.twitch.tv/engineerbunny,yes,English
kenrhen,https://www.twitch.tv/kenrhen,yes,Italian
wenitman,https://www.twitch.tv/wenitman,no,Unknown
tiqha,https://www.twitch.tv/tiqha,no,German
ibdw,https://www.twitch.tv/ibdw,yes,English
slysssa,https://www.twitch.tv/slysssa,yes,English
officialyugiohchannel,https://www.twitch.tv/officialyugiohchannel,no,English
zumbamainz,https://www.twitch.tv/zumbamainz,no,German
launcelotdev92,https://www.twitch.tv/launcelotdev92,yes,English
rafaeltgr,https://www.twitch.tv/rafaeltgr,yes,Spanish
cawelag,https://www.twitch.tv/cawelag,yes,Spanish
makito_,https://www.twitch.tv/makito_,yes,Polish
wearesnowball,https://www.twitch.tv/wearesnowball,yes,Spanish
adztv,https://www.twitch.tv/adztv,yes,French
gfllucky,https://www.twitch.tv/gfllucky,no,English
xamork,https://www.twitch.tv/xamork,yes,Spanish
mfpallytime,https://www.twitch.tv/mfpallytime,yes,English
trobsmonkey,https://www.twitch.tv/trobsmonkey,yes,English
masterfiend,https://www.twitch.tv/masterfiend,yes,English
anthonyz,https://www.twitch.tv/anthonyz,yes,English
petrsemerad,https://www.twitch.tv/petrsemerad,no,Czech
imareallybignerdd,https://www.twitch.tv/imareallybignerdd,no,English
hyp_tv,https://www.twitch.tv/hyp_tv,yes,French
xstopicy,https://www.twitch.tv/xstopicy,no,English
chuffsters,https://www.twitch.tv/chuffsters,yes,English
primeharper,https://www.twitch.tv/primeharper,no,Portuguese
pauleta_youtubeur,https://www.twitch.tv/pauleta_youtubeur,yes,French
felo,https://www.twitch.tv/felo,yes,English
manaprod,https://www.twitch.tv/manaprod,yes,French
el13tv,https://www.twitch.tv/el13tv,no,Spanish
melparty,https://www.twitch.tv/melparty,no,English
abunsma3,https://www.twitch.tv/abunsma3,no,English
swallaspaa,https://www.twitch.tv/swallaspaa,no,English
lalakaru,https://www.twitch.tv/lalakaru,no,Chinese
thekuzu,https://www.twitch.tv/thekuzu,yes,Turkish
locobaltar,https://www.twitch.tv/locobaltar,yes,Portuguese
bjshaco,https://www.twitch.tv/bjshaco,yes,Korean
reloadesportses,https://www.twitch.tv/reloadesportses,no,Spanish
lhynns,https://www.twitch.tv/lhynns,yes,French
splycegg,https://www.twitch.tv/splycegg,yes,English
diehardgg_,https://www.twitch.tv/diehardgg_,no,English
ppgygo,https://www.twitch.tv/ppgygo,no,English
cl0wnt0wn,https://www.twitch.tv/cl0wnt0wn,yes,English
moonmonkey,https://www.twitch.tv/moonmonkey,yes,English
iisilvermc,https://www.twitch.tv/iisilvermc,no,English
esl_joindotagreen,https://www.twitch.tv/esl_joindotagreen,yes,English
ninchiboy_,https://www.twitch.tv/ninchiboy_,yes,Spanish
teamsp00ky,https://www.twitch.tv/teamsp00ky,yes,English
quis_der_barde,https://www.twitch.tv/quis_der_barde,yes,German
comewithme,https://www.twitch.tv/comewithme,yes,English
allysgotgame,https://www.twitch.tv/allysgotgame,yes,English
bandsintownoutskirts,https://www.twitch.tv/bandsintownoutskirts,no,English
zelina,https://www.twitch.tv/zelina,yes,German
schruppi,https://www.twitch.tv/schruppi,yes,German
irenealing,https://www.twitch.tv/irenealing,yes,English
larryfishburger,https://www.twitch.tv/larryfishburger,yes,English
amazingtechvr,https://www.twitch.tv/amazingtechvr,yes,English
honeypumpkiins,https://www.twitch.tv/honeypumpkiins,no,English
nisagg,https://www.twitch.tv/nisagg,no,Italian
flamuu,https://www.twitch.tv/flamuu,yes,English
faallcon_,https://www.twitch.tv/faallcon_,no,Portuguese
chiefzlive,https://www.twitch.tv/chiefzlive,yes,English
deethane,https://www.twitch.tv/deethane,yes,Czech
ban_anya,https://www.twitch.tv/ban_anya,yes,Japanese
coev1d19,https://www.twitch.tv/coev1d19,no,English
viox85,https://www.twitch.tv/viox85,yes,Korean
chrisgodly,https://www.twitch.tv/chrisgodly,yes,English
keencommunitynetwork,https://www.twitch.tv/keencommunitynetwork,no,English
c_machi,https://www.twitch.tv/c_machi,yes,Korean
gamigogames,https://www.twitch.tv/gamigogames,yes,English
badeuosu,https://www.twitch.tv/badeuosu,yes,English
claraatwork,https://www.twitch.tv/claraatwork,yes,English
filatov_se,https://www.twitch.tv/filatov_se,no,Russian
mylittleponyy1,https://www.twitch.tv/mylittleponyy1,no,English
dmentza,https://www.twitch.tv/dmentza,no,Spanish
havoxgg,https://www.twitch.tv/havoxgg,no,English
kathryntan,https://www.twitch.tv/kathryntan,no,English
murzofix,https://www.twitch.tv/murzofix,yes,Russian
azangelic,https://www.twitch.tv/azangelic,yes,English
lightee7,https://www.twitch.tv/lightee7,yes,English
daffitv,https://www.twitch.tv/daffitv,no,German
moniquefps,https://www.twitch.tv/moniquefps,no,Portuguese
bexypoo,https://www.twitch.tv/bexypoo,no,English
chocob000,https://www.twitch.tv/chocob000,no,English
sentdex,https://www.twitch.tv/sentdex,no,English
nagaserya,https://www.twitch.tv/nagaserya,yes,French
mrexquizitexbl,https://www.twitch.tv/mrexquizitexbl,yes,English
colelep,https://www.twitch.tv/colelep,yes,English
thatviolinchick,https://www.twitch.tv/thatviolinchick,yes,English
araynebow,https://www.twitch.tv/araynebow,no,English
timpaklya,https://www.twitch.tv/timpaklya,no,Russian
djfranzen,https://www.twitch.tv/djfranzen,yes,English
luluupie,https://www.twitch.tv/luluupie,no,Turkish
noxes,https://www.twitch.tv/noxes,yes,English
rajadacs,https://www.twitch.tv/rajadacs,no,Portuguese
chupitax,https://www.twitch.tv/chupitax,no,Spanish
adg34h34,https://www.twitch.tv/adg34h34,no,English
lin83122180,https://www.twitch.tv/lin83122180,no,Chinese
traceycola,https://www.twitch.tv/traceycola,yes,English
pnation,https://www.twitch.tv/pnation,no,German
spacely,https://www.twitch.tv/spacely,yes,English
udon0421,https://www.twitch.tv/udon0421,yes,Japanese
sonykyyy,https://www.twitch.tv/sonykyyy,yes,Spanish
nzorello_,https://www.twitch.tv/nzorello_,no,Italian
iamk3i,https://www.twitch.tv/iamk3i,no,English
emmathemercymain,https://www.twitch.tv/emmathemercymain,yes,English
ghosttemptations,https://www.twitch.tv/ghosttemptations,no,English
gallopingghostarcade,https://www.twitch.tv/gallopingghostarcade,no,English
larvygames,https://www.twitch.tv/larvygames,yes,English
hecticsumo,https://www.twitch.tv/hecticsumo,no,English
eslamsami89,https://www.twitch.tv/eslamsami89,yes,Arabic
maty,https://www.twitch.tv/maty,yes,German
sssdssd3wesasasas,https://www.twitch.tv/sssdssd3wesasasas,no,English
ginoswelt,https://www.twitch.tv/ginoswelt,yes,German
xceku,https://www.twitch.tv/xceku,no,Turkish
khotkool_channel,https://www.twitch.tv/khotkool_channel,yes,Thai
spaceshot76,https://www.twitch.tv/spaceshot76,no,English
themczombieslayer,https://www.twitch.tv/themczombieslayer,yes,English
lorstudios,https://www.twitch.tv/lorstudios,yes,English
sl1dysya,https://www.twitch.tv/sl1dysya,no,Russian
soyren_,https://www.twitch.tv/soyren_,yes,Spanish
mr_330,https://www.twitch.tv/mr_330,yes,English
divinebimo,https://www.twitch.tv/divinebimo,no,English
johnbartholomew,https://www.twitch.tv/johnbartholomew,yes,English
misfitbunnyx,https://www.twitch.tv/misfitbunnyx,yes,English
smashleaguegg,https://www.twitch.tv/smashleaguegg,yes,English
vovotibiana,https://www.twitch.tv/vovotibiana,no,Portuguese
lostinsophie,https://www.twitch.tv/lostinsophie,yes,English
mattywtf1,https://www.twitch.tv/mattywtf1,yes,English
x123angel,https://www.twitch.tv/x123angel,yes,Spanish
barbaraslzr,https://www.twitch.tv/barbaraslzr,yes,Spanish
asderg23az,https://www.twitch.tv/asderg23az,no,English
alecrimpqp,https://www.twitch.tv/alecrimpqp,no,Portuguese
muda187,https://www.twitch.tv/muda187,yes,German
nugrunonly,https://www.twitch.tv/nugrunonly,no,English
beeboboopinr,https://www.twitch.tv/beeboboopinr,no,English
yasminelessa,https://www.twitch.tv/yasminelessa,yes,Turkish
sbo3o,https://www.twitch.tv/sbo3o,no,Korean
bixentehs,https://www.twitch.tv/bixentehs,yes,Polish
smkorea13,https://www.twitch.tv/smkorea13,no,Korean
vitorscream,https://www.twitch.tv/vitorscream,no,English
larvinen12,https://www.twitch.tv/larvinen12,yes,Finnish
itsmc08,https://www.twitch.tv/itsmc08,no,Spanish
borzzz095,https://www.twitch.tv/borzzz095,no,Russian
nnoggie,https://www.twitch.tv/nnoggie,yes,English
discodiddy,https://www.twitch.tv/discodiddy,no,English
tccchichoupro,https://www.twitch.tv/tccchichoupro,no,French
fapparamoarr,https://www.twitch.tv/fapparamoarr,yes,Spanish
psychonat,https://www.twitch.tv/psychonat,no,Italian
nwgamesbrasil,https://www.twitch.tv/nwgamesbrasil,yes,Portuguese
elfherself,https://www.twitch.tv/elfherself,yes,English
sleeplesselitetv,https://www.twitch.tv/sleeplesselitetv,yes,English
korpse,https://www.twitch.tv/korpse,yes,Turkish
thestonystark,https://www.twitch.tv/thestonystark,no,English
dasvaldez,https://www.twitch.tv/dasvaldez,yes,English
quiizzzmeow,https://www.twitch.tv/quiizzzmeow,yes,Russian
vextty,https://www.twitch.tv/vextty,no,English
alli90,https://www.twitch.tv/alli90,yes,English
ahs9505,https://www.twitch.tv/ahs9505,no,Korean
moty201,https://www.twitch.tv/moty201,no,English
lahiperactina,https://www.twitch.tv/lahiperactina,no,Spanish
joji_fn,https://www.twitch.tv/joji_fn,no,English
japan_asmr,https://www.twitch.tv/japan_asmr,yes,Japanese
wxltzy,https://www.twitch.tv/wxltzy,yes,English
chrom_fuoco,https://www.twitch.tv/chrom_fuoco,no,English
rladudnfl,https://www.twitch.tv/rladudnfl,no,Korean
gosu_pvp,https://www.twitch.tv/gosu_pvp,yes,English
panikaoff_tv,https://www.twitch.tv/panikaoff_tv,no,Russian
jeffnam1129,https://www.twitch.tv/jeffnam1129,yes,Chinese
cknoor,https://www.twitch.tv/cknoor,yes,English
esportsawards,https://www.twitch.tv/esportsawards,yes,English
f3rocitys,https://www.twitch.tv/f3rocitys,yes,English
whitecatosu,https://www.twitch.tv/whitecatosu,yes,German
mowiexl,https://www.twitch.tv/mowiexl,no,English
dhak,https://www.twitch.tv/dhak,yes,English
kery_bro,https://www.twitch.tv/kery_bro,no,Russian
sleepcycles,https://www.twitch.tv/sleepcycles,yes,English
juniortank_,https://www.twitch.tv/juniortank_,no,French
kentessy,https://www.twitch.tv/kentessy,no,German
omiddana84,https://www.twitch.tv/omiddana84,yes,English
captainheroe,https://www.twitch.tv/captainheroe,no,German
bnmgyuk,https://www.twitch.tv/bnmgyuk,no,English
tollis,https://www.twitch.tv/tollis,yes,English
stierlitz_lol,https://www.twitch.tv/stierlitz_lol,yes,Russian
btdisab,https://www.twitch.tv/btdisab,yes,English
descifrandolaguerra,https://www.twitch.tv/descifrandolaguerra,no,Spanish
iholdshift,https://www.twitch.tv/iholdshift,no,English
smoerley,https://www.twitch.tv/smoerley,no,German
kingquqnus,https://www.twitch.tv/kingquqnus,yes,Unknown
miisty,https://www.twitch.tv/miisty,yes,English
angelikachessborn,https://www.twitch.tv/angelikachessborn,no,English
dobryak_streamer,https://www.twitch.tv/dobryak_streamer,no,Russian
zaitr0s,https://www.twitch.tv/zaitr0s,yes,Swedish
zauberkindtv,https://www.twitch.tv/zauberkindtv,yes,German
selek___,https://www.twitch.tv/selek___,yes,French
illeyy,https://www.twitch.tv/illeyy,yes,English
hosttrader,https://www.twitch.tv/hosttrader,no,English
rorito,https://www.twitch.tv/rorito,yes,Spanish
coxie,https://www.twitch.tv/coxie,yes,English
callmescooby,https://www.twitch.tv/callmescooby,no,English
geebaby,https://www.twitch.tv/geebaby,no,English
alainlove,https://www.twitch.tv/alainlove,no,Spanish
tougie24,https://www.twitch.tv/tougie24,yes,English
omen,https://www.twitch.tv/omen,yes,English
megacharleszard,https://www.twitch.tv/megacharleszard,no,Portuguese
garciap,https://www.twitch.tv/garciap,yes,Portuguese
soulsignal,https://www.twitch.tv/soulsignal,no,English
hama0083,https://www.twitch.tv/hama0083,yes,Korean
dandan0115,https://www.twitch.tv/dandan0115,no,Chinese
sparapaw,https://www.twitch.tv/sparapaw,yes,Italian
hk02,https://www.twitch.tv/hk02,no,English
jececc,https://www.twitch.tv/jececc,no,German
gfaust,https://www.twitch.tv/gfaust,yes,English
twitchdev,https://www.twitch.tv/twitchdev,yes,English
narcolies,https://www.twitch.tv/narcolies,yes,English
turbo_saab,https://www.twitch.tv/turbo_saab,yes,Bulgarian
chusommontero,https://www.twitch.tv/chusommontero,yes,Spanish
kazu_o,https://www.twitch.tv/kazu_o,yes,French
yuno_mizusawa,https://www.twitch.tv/yuno_mizusawa,yes,Japanese
lounatuna,https://www.twitch.tv/lounatuna,yes,English
mari15ff,https://www.twitch.tv/mari15ff,no,Spanish
aws,https://www.twitch.tv/aws,yes,English
hary0tt,https://www.twitch.tv/hary0tt,no,English
threezin,https://www.twitch.tv/threezin,yes,Portuguese
yroottoor10,https://www.twitch.tv/yroottoor10,no,English
woke,https://www.twitch.tv/woke,yes,English
djmrdeer,https://www.twitch.tv/djmrdeer,no,French
cq_ru,https://www.twitch.tv/cq_ru,no,Russian
grimmybear,https://www.twitch.tv/grimmybear,yes,English
rusbaler,https://www.twitch.tv/rusbaler,no,Russian
queuetimes,https://www.twitch.tv/queuetimes,no,English
lilblastyblast,https://www.twitch.tv/lilblastyblast,yes,English
fiusgamer,https://www.twitch.tv/fiusgamer,yes,Italian
themavr1k,https://www.twitch.tv/themavr1k,no,English
honestpath,https://www.twitch.tv/honestpath,no,English
angelplays,https://www.twitch.tv/angelplays,yes,English
yjs1104,https://www.twitch.tv/yjs1104,yes,Korean
vanessa_cc,https://www.twitch.tv/vanessa_cc,yes,Chinese
wxcstudio,https://www.twitch.tv/wxcstudio,yes,English
mineirotv7,https://www.twitch.tv/mineirotv7,no,Portuguese
simjayde,https://www.twitch.tv/simjayde,no,German
gentlegiant,https://www.twitch.tv/gentlegiant,yes,English
g_ddash,https://www.twitch.tv/g_ddash,no,Russian
julesisdreaming,https://www.twitch.tv/julesisdreaming,no,English
rozenvia,https://www.twitch.tv/rozenvia,no,Russian
arawwm889,https://www.twitch.tv/arawwm889,no,English
samiyjestkiytop,https://www.twitch.tv/samiyjestkiytop,no,Russian
trachiboy,https://www.twitch.tv/trachiboy,no,German
uiopbrr,https://www.twitch.tv/uiopbrr,no,English
vjkngyu,https://www.twitch.tv/vjkngyu,no,English
tellier50,https://www.twitch.tv/tellier50,yes,Spanish
whyperk,https://www.twitch.tv/whyperk,no,English
badyinyang,https://www.twitch.tv/badyinyang,yes,English
mellarrk,https://www.twitch.tv/mellarrk,no,Russian
leopereyraa,https://www.twitch.tv/leopereyraa,yes,Spanish
bizzle,https://www.twitch.tv/bizzle,yes,English
kodi,https://www.twitch.tv/kodi,yes,English
gunschilli,https://www.twitch.tv/gunschilli,yes,English
boo_poe,https://www.twitch.tv/boo_poe,yes,Russian
tatohaoe,https://www.twitch.tv/tatohaoe,yes,Spanish
venusworld,https://www.twitch.tv/venusworld,yes,English
starcraft_kr,https://www.twitch.tv/starcraft_kr,yes,Korean
tje444,https://www.twitch.tv/tje444,no,English
qlnek,https://www.twitch.tv/qlnek,yes,Polish
rhuanzito_,https://www.twitch.tv/rhuanzito_,no,Portuguese
brunod55,https://www.twitch.tv/brunod55,no,English
minimari,https://www.twitch.tv/minimari,yes,English
shadowila,https://www.twitch.tv/shadowila,yes,English
thefishougo,https://www.twitch.tv/thefishougo,yes,French
extremesland,https://www.twitch.tv/extremesland,yes,English
lunizz,https://www.twitch.tv/lunizz,yes,Turkish
tkfightspirit,https://www.twitch.tv/tkfightspirit,yes,Korean
derhauge,https://www.twitch.tv/derhauge,yes,German
zianni,https://www.twitch.tv/zianni,no,English
kondzioplayerlive,https://www.twitch.tv/kondzioplayerlive,yes,Polish
seizedwf,https://www.twitch.tv/seizedwf,no,English
homeconofficial,https://www.twitch.tv/homeconofficial,yes,English
aimbotjosh,https://www.twitch.tv/aimbotjosh,yes,English
skippypoppin,https://www.twitch.tv/skippypoppin,yes,English
zaardoz,https://www.twitch.tv/zaardoz,yes,French
bsweetyb,https://www.twitch.tv/bsweetyb,yes,Spanish
lugreon,https://www.twitch.tv/lugreon,no,Spanish
wazahhh05,https://www.twitch.tv/wazahhh05,no,French
eylul,https://www.twitch.tv/eylul,yes,Turkish
twickel,https://www.twitch.tv/twickel,no,English
klean,https://www.twitch.tv/klean,yes,English
novapatra,https://www.twitch.tv/novapatra,yes,English
ness,https://www.twitch.tv/ness,yes,Portuguese
sorabbang629,https://www.twitch.tv/sorabbang629,yes,Korean
ysivitonen,https://www.twitch.tv/ysivitonen,no,Finnish
fleshydeers,https://www.twitch.tv/fleshydeers,no,English
chefstrobel,https://www.twitch.tv/chefstrobel,yes,German
bitanga,https://www.twitch.tv/bitanga,no,English
prezes_mp,https://www.twitch.tv/prezes_mp,yes,Polish
fatalityfalcon,https://www.twitch.tv/fatalityfalcon,yes,English
se0kang,https://www.twitch.tv/se0kang,yes,Korean
sinesapiens,https://www.twitch.tv/sinesapiens,no,Turkish
sunjiano,https://www.twitch.tv/sunjiano,yes,English
bruce_lele,https://www.twitch.tv/bruce_lele,no,German
vinnyb,https://www.twitch.tv/vinnyb,yes,English
twitchpresentsfr,https://www.twitch.tv/twitchpresentsfr,yes,French
eraygais,https://www.twitch.tv/eraygais,no,Turkish
meketreffe,https://www.twitch.tv/meketreffe,no,Portuguese
ayytrae,https://www.twitch.tv/ayytrae,yes,English
temrentt,https://www.twitch.tv/temrentt,no,Turkish
exitus30,https://www.twitch.tv/exitus30,no,German
notoriousnorman,https://www.twitch.tv/notoriousnorman,yes,English
thiessita,https://www.twitch.tv/thiessita,no,Portuguese
kinggothalion,https://www.twitch.tv/kinggothalion,yes,English
invertmaster,https://www.twitch.tv/invertmaster,no,German
desiggner_,https://www.twitch.tv/desiggner_,no,Spanish
yellowstar,https://www.twitch.tv/yellowstar,yes,French
manolocoisado_,https://www.twitch.tv/manolocoisado_,no,Portuguese
doktorsobaka,https://www.twitch.tv/doktorsobaka,no,Russian
thejwittz,https://www.twitch.tv/thejwittz,yes,English
mariyaunban,https://www.twitch.tv/mariyaunban,no,Russian
japaneseprintmaking,https://www.twitch.tv/japaneseprintmaking,no,English
ctwnext42,https://www.twitch.tv/ctwnext42,no,English
sdsdfss,https://www.twitch.tv/sdsdfss,no,English
nyhrox,https://www.twitch.tv/nyhrox,yes,English
amefuri,https://www.twitch.tv/amefuri,yes,Portuguese
craftingvegeto,https://www.twitch.tv/craftingvegeto,yes,English
bandsintown,https://www.twitch.tv/bandsintown,yes,English
mrorthac,https://www.twitch.tv/mrorthac,yes,English
